,x,y,z,Activity
2104,-7.0167236,-10.961782,1.6489589,SITTING
2105,-6.577068,-10.584478,4.0476465,SITTING
2106,-6.5228643,-10.459355,4.4533086,SITTING
2107,-6.5872808,-10.3402,4.5266056,SITTING
2108,-6.367025,-9.364047,7.5040555,SITTING
2109,-6.336033,-9.317523,7.742723,SITTING
2110,-7.0611053,-10.831458,2.54474,SITTING
2111,-7.486806,11.936836,-14.090058,LAYING
2112,-7.1931434,11.643353,-13.857441,LAYING
2113,-7.095867,11.13722,-12.541816,LAYING
2114,-6.265974,11.377507,-15.835016,LAYING
2115,-5.9756594,10.96569,-17.298576,LAYING
2116,-6.2067275,11.332989,-16.092724,LAYING
2117,-6.780531,11.389245,-14.012375,LAYING
2118,-6.867971,11.368273,-13.703837,LAYING
2119,-6.244014,11.374786,-15.913121,LAYING
2120,-6.7974615,11.380614,-13.886947,LAYING
2121,-7.311356,11.176901,-11.249924,LAYING
2122,-7.3215523,11.174034,-11.212481,LAYING
2123,-5.972527,10.9608965,-17.31417,LAYING
2124,-6.1674104,11.419734,-16.200909,LAYING
2125,-7.3665886,11.213049,-10.9403,LAYING
2126,-7.589319,11.677634,-8.6960125,LAYING
2127,-7.5559196,11.336282,-9.824715,LAYING
2128,-7.4761763,11.206645,-10.497896,LAYING
2129,-7.082261,11.085586,-12.646287,LAYING
2130,-6.4920096,11.263464,-15.042145,LAYING
2131,-7.035764,11.106429,-12.850209,LAYING
2132,-6.856075,11.21821,-13.609538,LAYING
2133,-6.441018,11.273344,-15.203563,LAYING
2134,-7.2844195,11.103072,-11.502525,LAYING
2135,-6.9176564,11.192197,-13.350562,LAYING
2136,-6.4660053,11.284261,-15.093539,LAYING
2137,-6.9600325,11.165849,-13.1784,LAYING
2138,18.088799,-5.8159976,-2.1735184,WALKING
2139,18.065731,-5.798841,-2.147678,WALKING
2140,17.881992,-5.7580175,-2.5014277,WALKING
2141,17.811806,-6.1516657,-3.4424188,WALKING
2142,18.279408,-6.4464836,-2.7168272,WALKING
2143,18.272987,-6.3555756,-2.3654811,WALKING
2144,17.880102,-7.872989,-2.4094734,WALKING
2145,17.668852,-7.9930696,-2.4812257,WALKING
2146,18.221874,-7.4882817,-2.2883968,WALKING
2147,18.937155,-7.6935763,-2.1072497,WALKING
2148,18.972366,-7.675354,-2.4747689,WALKING
2149,17.65835,-7.704567,-2.5403485,WALKING
2150,18.039537,-6.89879,-2.3447368,WALKING
2151,18.273058,-7.841892,-2.3762133,WALKING
2152,17.413649,-7.5691013,-2.1612418,WALKING
2153,18.490147,-6.60179,-0.877062,WALKING
2154,18.177639,-6.2503543,-2.3171864,WALKING
2155,18.159843,-6.7510743,-3.2589989,WALKING
2156,17.624088,-7.733183,-2.8851373,WALKING
2157,17.638792,-7.6829505,-2.5170007,WALKING
2158,17.640528,-7.5254683,-2.286389,WALKING
2159,18.14035,-5.988417,-2.2965894,WALKING
2160,18.084408,-6.358421,-3.3569963,WALKING
2161,18.468382,-7.273928,-3.2943547,WALKING
2162,17.946344,-7.4985266,-2.7033405,WALKING
2163,16.440481,-6.049037,-4.759418,WALKING
2164,16.458847,-6.0480566,-4.76927,WALKING
2165,18.449995,-7.802709,-2.4667552,WALKING
2166,18.835495,-7.9432664,-2.2561884,WALKING
2167,17.717844,-6.7760477,-2.2422903,WALKING
2168,4.910703,9.671656,-4.1926913,WALKING_DOWNSTAIRS
2169,4.811447,9.136047,-4.1690016,WALKING_DOWNSTAIRS
2170,6.885171,9.62116,-4.311266,WALKING_DOWNSTAIRS
2171,5.719879,6.8544374,-3.019624,WALKING_DOWNSTAIRS
2172,5.9265733,12.688222,-5.721166,WALKING_DOWNSTAIRS
2173,2.8512037,11.850062,-5.801143,WALKING_DOWNSTAIRS
2174,9.097723,15.869367,-5.2491198,WALKING_DOWNSTAIRS
2175,8.954223,15.705573,-5.260723,WALKING_DOWNSTAIRS
2176,10.613829,18.09402,-5.566539,WALKING_DOWNSTAIRS
2177,7.864921,15.214671,-5.5223246,WALKING_DOWNSTAIRS
2178,3.231,11.584256,-5.7932377,WALKING_DOWNSTAIRS
2179,6.8470926,14.274139,-4.3268404,WALKING_DOWNSTAIRS
2180,2.2173424,12.43293,-6.0714283,WALKING_DOWNSTAIRS
2181,7.717744,15.646976,-5.9162116,WALKING_DOWNSTAIRS
2182,7.4240265,15.406809,-5.5680246,WALKING_DOWNSTAIRS
2183,3.5375004,12.931971,-5.876136,WALKING_DOWNSTAIRS
2184,4.5478687,9.257377,-3.8611548,WALKING_DOWNSTAIRS
2185,4.3826375,8.292085,-4.200667,WALKING_DOWNSTAIRS
2186,6.9563565,9.783257,-4.170086,WALKING_DOWNSTAIRS
2187,7.9983373,10.814801,-4.0053053,WALKING_DOWNSTAIRS
2188,10.811088,6.1526985,-3.9508567,WALKING_DOWNSTAIRS
2189,5.8209405,6.745792,-2.69961,WALKING_DOWNSTAIRS
2190,7.731286,14.742535,-4.590327,WALKING_DOWNSTAIRS
2191,6.725943,14.127374,-4.5095525,WALKING_DOWNSTAIRS
2192,20.250301,6.8976283,3.9924617,WALKING_UPSTAIRS
2193,19.692104,6.1592607,4.7606044,WALKING_UPSTAIRS
2194,19.366371,8.088283,6.564808,WALKING_UPSTAIRS
2195,19.184925,8.205472,6.5470095,WALKING_UPSTAIRS
2196,18.790817,8.595998,6.624945,WALKING_UPSTAIRS
2197,19.46918,4.5072026,4.7011757,WALKING_UPSTAIRS
2198,19.443031,4.3501596,4.6453223,WALKING_UPSTAIRS
2199,18.922457,8.419821,6.4043922,WALKING_UPSTAIRS
2200,18.641613,8.606224,6.4041276,WALKING_UPSTAIRS
2201,19.267414,4.059474,4.352316,WALKING_UPSTAIRS
2202,19.025305,3.2832613,3.8826559,WALKING_UPSTAIRS
2203,19.247133,4.5009985,4.285886,WALKING_UPSTAIRS
2204,19.282734,8.142975,6.5797486,WALKING_UPSTAIRS
2205,19.375826,7.6929927,6.4013343,WALKING_UPSTAIRS
2206,19.016184,2.3270016,3.8301556,WALKING_UPSTAIRS
2207,19.287994,4.982201,4.3736253,WALKING_UPSTAIRS
2208,18.680851,8.150498,5.5971437,WALKING_UPSTAIRS
2209,18.98274,7.584379,5.1517572,WALKING_UPSTAIRS
2210,18.665194,8.776206,6.317802,WALKING_UPSTAIRS
2211,18.793968,8.346717,5.8308787,WALKING_UPSTAIRS
2212,18.998573,7.9440775,5.148487,WALKING_UPSTAIRS
2213,19.302736,4.392345,4.3962564,WALKING_UPSTAIRS
2214,19.034473,1.8263814,3.9302876,WALKING_UPSTAIRS
2215,18.945797,7.0577407,4.7112856,WALKING_UPSTAIRS
2216,19.00999,2.3039026,3.8258405,WALKING_UPSTAIRS
2217,18.588636,8.543535,6.224654,WALKING_UPSTAIRS
2218,18.413881,8.714137,6.1898136,WALKING_UPSTAIRS
2219,19.420345,5.818714,4.711129,WALKING_UPSTAIRS
2220,-7.0838137,-12.109626,10.931666,STANDING
2221,0.1883357,-16.001114,2.4258933,STANDING
2222,3.3320136,-18.390802,1.6501077,STANDING
2223,3.3622558,-18.005388,2.5246234,STANDING
2224,0.77985597,-18.064495,7.327181,STANDING
2225,0.066722214,-17.505585,7.634567,STANDING
2226,0.93717754,-18.994417,6.8003454,STANDING
2227,1.7472715,-20.01409,5.700462,STANDING
2228,-0.33261794,-18.04973,6.9714575,STANDING
2229,-0.40853417,-18.106627,6.842179,STANDING
2230,-2.5846334,-11.103585,10.7071495,STANDING
2231,-1.5420524,-16.350286,7.638497,STANDING
2232,-0.52462155,-17.83121,7.096588,STANDING
2233,1.9704653,-20.449884,5.3499603,STANDING
2234,1.1210419,-19.63936,5.7029862,STANDING
2235,-1.3367726,-16.308643,7.7819104,STANDING
2236,0.08186755,-18.471865,6.7833896,STANDING
2237,-2.3799071,-8.213405,14.9737,STANDING
2238,-1.7524602,-10.143989,12.782534,STANDING
2239,-0.51577556,-12.002637,11.25184,STANDING
2240,2.135699,-16.577135,10.455132,STANDING
2241,0.44301876,-13.774718,10.569344,STANDING
2242,1.8434756,-16.316519,10.436614,STANDING
2243,-0.5476475,-11.848811,11.3840275,STANDING
2244,1.5536504,-15.960499,10.408853,STANDING
2245,-0.4070615,-12.080551,11.269511,STANDING
2246,-1.5951828,-10.5191555,12.183843,STANDING
2247,1.8313069,-16.452253,10.298867,STANDING
2248,0.7873524,-15.232716,10.22708,STANDING
2249,-0.10424453,-12.646156,10.981078,STANDING
2250,-4.764655,-17.251038,-2.1171026,SITTING
2251,-5.878709,-9.448339,9.223778,SITTING
2252,-7.3437366,-15.252,1.3309495,SITTING
2253,-6.878428,-12.790144,2.7301664,SITTING
2254,-7.6331615,-18.232758,-5.3373075,SITTING
2255,-7.251253,-18.066887,-5.292877,SITTING
2256,-7.5731034,-16.465286,-0.52250296,SITTING
2257,-7.47198,-16.078161,0.6571795,SITTING
2258,-7.5945215,-18.40325,-4.5555696,SITTING
2259,-8.618557,-21.911867,-7.2204103,SITTING
2260,-8.120454,-20.823769,-6.2344856,SITTING
2261,-7.6467686,-18.568,-4.6138115,SITTING
2262,-3.9963334,-21.17774,6.3090725,SITTING
2263,-2.5157425,-23.122568,3.281901,SITTING
2264,-3.7181747,-22.79009,3.0559137,SITTING
2265,-4.4114633,-20.407433,4.371987,SITTING
2266,-5.0115166,-18.274317,5.395309,SITTING
2267,-4.72042,-20.230225,4.2108192,SITTING
2268,-5.4779243,-17.37126,5.456347,SITTING
2269,-5.349828,-17.699059,5.419609,SITTING
2270,-5.1509233,-18.20487,5.353568,SITTING
2271,-5.604074,-17.018429,5.550574,SITTING
2272,-4.4990325,-12.90065,7.137512,SITTING
2273,-4.285416,-22.626654,2.7661226,SITTING
2274,-5.310178,-25.027414,0.09330819,SITTING
2275,-4.5107303,-20.87543,3.9474423,SITTING
2276,-9.500662,9.847134,0.0024044255,LAYING
2277,-11.029469,7.057965,1.4544644,LAYING
2278,-15.89097,3.2166514,0.653987,LAYING
2279,-11.587485,5.7625785,2.005526,LAYING
2280,-17.45322,2.9555547,1.7921519,LAYING
2281,-15.698893,3.1632853,1.1585089,LAYING
2282,-15.561172,3.2211664,1.1157198,LAYING
2283,-18.743753,2.9347618,2.731527,LAYING
2284,-15.502484,3.2712185,1.1009251,LAYING
2285,-18.806423,2.9622319,2.7662032,LAYING
2286,-18.467737,2.931752,2.5122204,LAYING
2287,-14.827952,3.5756578,1.0576938,LAYING
2288,-12.602461,8.789354,1.8550081,LAYING
2289,-10.865038,6.269602,2.641122,LAYING
2290,-12.703527,5.0239916,1.4881217,LAYING
2291,-11.753376,5.716141,2.048016,LAYING
2292,-14.3616,3.8905954,1.068242,LAYING
2293,-13.845656,4.2137933,1.1346967,LAYING
2294,-6.9871874,6.532238,3.9351568,LAYING
2295,-8.382064,6.5776668,3.4953036,LAYING
2296,-5.709308,5.9424686,4.834188,LAYING
2297,-10.503543,6.2712746,2.8528798,LAYING
2298,-5.645364,5.8866844,4.933291,LAYING
2299,-15.924788,3.2424834,0.59232175,LAYING
2300,-13.936288,4.2299747,0.4304828,LAYING
2301,6.1384935,-1.5548859,14.155136,WALKING
2302,4.0514636,4.6700606,17.348555,WALKING
2303,4.7635074,5.637275,17.276466,WALKING
2304,4.714029,5.811094,17.25649,WALKING
2305,4.675229,6.0700684,17.209955,WALKING
2306,4.9073715,6.4282575,17.10819,WALKING
2307,4.928959,6.303627,17.120327,WALKING
2308,4.546076,5.5878725,17.281754,WALKING
2309,3.5070114,4.8681927,17.401848,WALKING
2310,3.850201,4.904844,17.41302,WALKING
2311,4.5534163,4.660187,17.29378,WALKING
2312,3.5227869,5.6290827,15.7739525,WALKING
2313,3.358407,5.721799,15.778408,WALKING
2314,3.8649259,4.882464,17.479921,WALKING
2315,3.840746,4.908831,17.458906,WALKING
2316,4.3003225,4.480313,17.269283,WALKING
2317,2.0589743,5.547086,17.485733,WALKING
2318,-0.05753114,6.0518026,18.237228,WALKING
2319,-1.011027,6.147875,16.269316,WALKING
2320,2.8657475,7.3142176,15.644564,WALKING
2321,3.3088508,6.078768,17.174887,WALKING
2322,3.3122184,5.9523597,17.180597,WALKING
2323,3.9652512,5.667798,17.297972,WALKING
2324,3.307111,5.057515,17.408472,WALKING
2325,-1.0695671,6.013749,16.243908,WALKING
2326,-1.0754752,5.996144,16.15715,WALKING
2327,2.5044622,4.575739,17.582462,WALKING
2328,3.0123277,4.6689415,17.501059,WALKING
2329,2.340716,5.171071,17.416098,WALKING
2330,2.2063315,5.1996236,17.437086,WALKING
2331,0.17658076,8.437823,14.726454,WALKING_DOWNSTAIRS
2332,1.9796304,11.530086,3.105513,WALKING_DOWNSTAIRS
2333,0.73091966,14.325792,4.957706,WALKING_DOWNSTAIRS
2334,-0.38873008,15.065854,5.4699817,WALKING_DOWNSTAIRS
2335,0.7610022,13.718794,4.8677564,WALKING_DOWNSTAIRS
2336,0.49803707,13.948628,5.2723155,WALKING_DOWNSTAIRS
2337,0.5455977,13.747039,5.1404905,WALKING_DOWNSTAIRS
2338,1.9907173,11.632717,3.107861,WALKING_DOWNSTAIRS
2339,1.5371397,14.054075,4.3434744,WALKING_DOWNSTAIRS
2340,1.1457914,13.728997,4.206274,WALKING_DOWNSTAIRS
2341,0.123856194,15.604753,5.4843173,WALKING_DOWNSTAIRS
2342,-0.2862801,15.137745,5.6442804,WALKING_DOWNSTAIRS
2343,0.85900426,14.394135,4.676846,WALKING_DOWNSTAIRS
2344,0.83023936,15.498437,5.051567,WALKING_DOWNSTAIRS
2345,1.0521233,14.466321,4.691579,WALKING_DOWNSTAIRS
2346,-0.59124434,8.292688,14.18053,WALKING_DOWNSTAIRS
2347,1.5808119,16.449106,5.223382,WALKING_DOWNSTAIRS
2348,0.7003242,14.629138,5.5437436,WALKING_DOWNSTAIRS
2349,-0.9733009,15.089696,5.398091,WALKING_DOWNSTAIRS
2350,0.42313352,15.438987,5.2047863,WALKING_DOWNSTAIRS
2351,1.0049366,14.064256,4.521267,WALKING_DOWNSTAIRS
2352,0.17948887,15.42212,5.1065373,WALKING_DOWNSTAIRS
2353,1.8713953,16.473171,4.9338818,WALKING_DOWNSTAIRS
2354,1.4247352,13.782952,4.1875567,WALKING_DOWNSTAIRS
2355,-0.21497963,18.355358,11.555715,WALKING_UPSTAIRS
2356,-0.013287255,18.549265,11.432683,WALKING_UPSTAIRS
2357,-1.3925021,18.609911,11.0394335,WALKING_UPSTAIRS
2358,-1.2724978,18.620478,12.114627,WALKING_UPSTAIRS
2359,0.020192456,18.21172,11.495677,WALKING_UPSTAIRS
2360,-1.1813037,18.337475,10.849364,WALKING_UPSTAIRS
2361,-1.1348727,18.338057,11.134131,WALKING_UPSTAIRS
2362,0.85058683,18.794884,12.143937,WALKING_UPSTAIRS
2363,0.8222315,18.849434,12.132009,WALKING_UPSTAIRS
2364,-0.12160943,19.254093,11.809896,WALKING_UPSTAIRS
2365,-1.100906,18.637457,12.669148,WALKING_UPSTAIRS
2366,-1.5691357,18.16763,11.783767,WALKING_UPSTAIRS
2367,0.11035687,18.380644,10.580992,WALKING_UPSTAIRS
2368,0.02622736,18.457735,10.289628,WALKING_UPSTAIRS
2369,0.12320272,18.390415,10.57094,WALKING_UPSTAIRS
2370,-0.7858939,17.892166,11.28597,WALKING_UPSTAIRS
2371,-1.7366405,18.57816,12.828668,WALKING_UPSTAIRS
2372,0.6919219,18.766685,12.314041,WALKING_UPSTAIRS
2373,-1.1602954,18.624037,11.735029,WALKING_UPSTAIRS
2374,-1.5554589,19.05163,10.487315,WALKING_UPSTAIRS
2375,-0.9082764,17.15092,7.2511683,WALKING_UPSTAIRS
2376,-0.36073837,16.969019,6.7628736,WALKING_UPSTAIRS
2377,-1.5676334,18.657185,12.171298,WALKING_UPSTAIRS
2378,-1.2050936,18.349354,11.137834,WALKING_UPSTAIRS
2379,-1.5030175,18.467896,10.894278,WALKING_UPSTAIRS
2380,-1.5892256,18.599688,11.372252,WALKING_UPSTAIRS
2381,-0.9837264,7.8832917,19.950611,WALKING_UPSTAIRS
2382,1.0665343,-16.056616,12.291297,STANDING
2383,-0.17939766,-11.274655,12.430308,STANDING
2384,-1.4461396,-9.755641,13.441258,STANDING
2385,-1.3198482,-10.424806,12.427955,STANDING
2386,-0.3689605,-11.95286,11.394635,STANDING
2387,3.717157,-17.282162,10.948512,STANDING
2388,4.392899,-17.698187,11.080163,STANDING
2389,2.6404426,-16.71452,10.647772,STANDING
2390,4.277222,-17.529915,11.268801,STANDING
2391,4.5997863,-17.76124,11.309033,STANDING
2392,0.40208614,-13.279787,10.772253,STANDING
2393,1.2925308,-15.304422,10.788354,STANDING
2394,4.3953004,-17.663055,11.139187,STANDING
2395,3.9647677,-17.428844,10.963568,STANDING
2396,0.47742042,-13.519884,10.667794,STANDING
2397,-1.1842749,-8.519244,14.092747,STANDING
2398,-2.6024973,-8.711348,15.191403,STANDING
2399,2.1495066,-15.500254,12.129343,STANDING
2400,1.234255,-14.443265,11.791976,STANDING
2401,1.905862,-15.403614,11.965987,STANDING
2402,1.6436615,-15.0688505,11.80876,STANDING
2403,3.6615143,-16.785501,12.225594,STANDING
2404,3.6213436,-16.763964,12.297614,STANDING
2405,2.5426328,-16.051308,12.051245,STANDING
2406,3.6885605,-17.039953,11.591302,STANDING
2407,2.3502834,-15.789346,12.0547695,STANDING
2408,3.1026475,-16.397795,12.280418,STANDING
2409,3.4058206,-16.64571,12.237187,STANDING
2410,2.2986362,-15.753373,11.933769,STANDING
2411,1.9338078,-15.333721,11.78549,STANDING
2412,13.820287,8.696473,14.359492,SITTING
2413,-6.3961143,-7.17032,14.685331,SITTING
2414,-6.1160913,-9.824138,8.175243,SITTING
2415,-8.404329,-13.624984,2.0659182,SITTING
2416,-10.922658,-16.9251,-4.0298758,SITTING
2417,-9.959203,-15.672607,-1.3533696,SITTING
2418,-11.038877,-17.506481,-4.583372,SITTING
2419,-11.026963,-17.163425,-4.264101,SITTING
2420,-10.980098,-18.890097,-5.2966394,SITTING
2421,-10.984306,-16.948767,-3.9931695,SITTING
2422,-10.886548,-16.840645,-3.9993289,SITTING
2423,-10.548954,-16.29228,-3.6871893,SITTING
2424,-10.345288,-15.94902,-3.7145355,SITTING
2425,-9.7467575,-15.0411415,-1.9064838,SITTING
2426,-0.4543408,-10.722597,12.8231,SITTING
2427,-0.5450059,-10.599256,12.898401,SITTING
2428,-1.675515,-9.593672,13.904458,SITTING
2429,1.3017431,-14.789499,11.563157,SITTING
2430,2.6693895,-16.880184,11.599082,SITTING
2431,2.7940257,-17.063713,11.5090885,SITTING
2432,2.1255422,-16.86712,11.34568,SITTING
2433,3.9593196,-17.039213,12.579727,SITTING
2434,0.96974164,-16.692602,12.125258,SITTING
2435,0.96693003,-16.959248,11.708342,SITTING
2436,1.3244863,-17.553345,10.742629,SITTING
2437,2.8162775,-19.384668,9.8730755,SITTING
2438,0.578917,-17.246096,10.350406,SITTING
2439,2.5142717,-19.04129,10.022657,SITTING
2440,-8.158281,10.961183,0.38862672,LAYING
2441,-8.164852,6.794113,2.780621,LAYING
2442,-8.142679,6.4933143,3.1528113,LAYING
2443,-5.1414347,6.569583,6.7257614,LAYING
2444,-7.7192645,5.6251464,3.691609,LAYING
2445,-12.977137,2.86632,3.4503248,LAYING
2446,-14.997147,2.079672,3.9851851,LAYING
2447,-8.81499,5.415566,3.4217756,LAYING
2448,-5.166873,6.591195,6.8413663,LAYING
2449,-7.399709,5.435637,3.822334,LAYING
2450,-9.083935,5.3603735,3.3820257,LAYING
2451,-8.056425,10.970627,0.36233932,LAYING
2452,-9.073426,6.704758,1.9550287,LAYING
2453,-8.009207,6.016798,3.2008946,LAYING
2454,-9.464653,4.9521585,3.3496928,LAYING
2455,-15.597136,1.8691754,4.3997803,LAYING
2456,-15.563279,1.8338593,4.4298906,LAYING
2457,-13.285357,2.4951072,3.8148687,LAYING
2458,-17.044619,2.1168993,4.288451,LAYING
2459,-15.605834,1.9426367,4.3565326,LAYING
2460,-15.296892,1.9417628,4.3296704,LAYING
2461,-12.687904,2.8483744,3.640225,LAYING
2462,-11.620523,3.386898,3.504352,LAYING
2463,-16.861225,2.1005764,4.3046694,LAYING
2464,-13.176009,2.6236877,3.7393715,LAYING
2465,-15.441536,1.9469656,4.3360915,LAYING
2466,-0.71376634,6.3692923,18.743488,WALKING
2467,-0.7945924,7.207773,19.258904,WALKING
2468,-0.78617334,7.34672,19.473722,WALKING
2469,-0.800057,6.8813133,18.735039,WALKING
2470,-0.88004726,6.4811654,18.562826,WALKING
2471,-0.44375965,5.7517886,18.835707,WALKING
2472,-0.5381896,5.71064,18.616018,WALKING
2473,-0.66099375,5.703253,18.33098,WALKING
2474,-0.5531292,5.8897142,18.455833,WALKING
2475,3.1301522,6.271513,17.801601,WALKING
2476,-0.78694767,7.3226075,19.395582,WALKING
2477,-0.6480861,6.8610888,19.181862,WALKING
2478,-0.36029178,5.940976,18.85102,WALKING
2479,-0.08066535,5.3259397,18.869698,WALKING
2480,3.8831453,5.053044,17.974327,WALKING
2481,-0.47436944,6.059269,18.545338,WALKING
2482,-0.44339487,6.348665,18.509039,WALKING
2483,-0.73952913,7.288688,19.291275,WALKING
2484,-0.8808329,7.6187005,19.698765,WALKING
2485,-1.180343,7.984386,18.36731,WALKING
2486,-1.0661166,7.607315,18.342932,WALKING
2487,-0.69647866,6.4124265,18.621283,WALKING
2488,-0.69352627,5.4437413,18.350592,WALKING
2489,-0.83959496,5.605823,18.154972,WALKING
2490,-1.1347815,6.5375905,18.34119,WALKING
2491,-1.2901878,6.6677084,17.846424,WALKING
2492,-1.378103,7.0395184,17.367949,WALKING
2493,-1.4718866,6.9631786,17.598116,WALKING
2494,-0.46536165,6.089439,18.839802,WALKING
2495,1.3750366,16.609743,5.655977,WALKING_DOWNSTAIRS
2496,0.7298534,15.729187,5.4738836,WALKING_DOWNSTAIRS
2497,-0.86334276,15.454397,5.9269214,WALKING_DOWNSTAIRS
2498,0.538641,16.098822,5.6606927,WALKING_DOWNSTAIRS
2499,-0.9790523,16.177496,6.2561903,WALKING_DOWNSTAIRS
2500,-0.4451248,16.787556,6.5661016,WALKING_DOWNSTAIRS
2501,1.7631751,16.292967,4.954502,WALKING_DOWNSTAIRS
2502,1.1963352,16.506557,5.752769,WALKING_DOWNSTAIRS
2503,0.8100761,15.770728,5.6072836,WALKING_DOWNSTAIRS
2504,-0.993608,16.832417,6.9262633,WALKING_DOWNSTAIRS
2505,-0.5532934,17.249996,7.112962,WALKING_DOWNSTAIRS
2506,-0.633973,16.721382,6.5799336,WALKING_DOWNSTAIRS
2507,-0.32565433,17.133177,6.880544,WALKING_DOWNSTAIRS
2508,1.2807006,16.586977,5.5592685,WALKING_DOWNSTAIRS
2509,-0.37793106,17.236391,7.0376534,WALKING_DOWNSTAIRS
2510,-0.45664456,16.591396,6.2608533,WALKING_DOWNSTAIRS
2511,-1.1203067,16.259405,6.3028903,WALKING_DOWNSTAIRS
2512,-0.26794162,16.846018,6.5433507,WALKING_DOWNSTAIRS
2513,-0.7874658,16.7598,6.74077,WALKING_DOWNSTAIRS
2514,-0.4826031,17.377542,7.2666984,WALKING_DOWNSTAIRS
2515,1.2247694,16.404512,5.559993,WALKING_DOWNSTAIRS
2516,-0.83991164,19.589722,10.144698,WALKING_UPSTAIRS
2517,-0.92779136,18.798647,9.42778,WALKING_UPSTAIRS
2518,-1.1603847,18.842762,9.336634,WALKING_UPSTAIRS
2519,-0.21405177,18.749104,10.149954,WALKING_UPSTAIRS
2520,-0.14798415,18.943663,11.329795,WALKING_UPSTAIRS
2521,-0.44805786,18.654848,9.681079,WALKING_UPSTAIRS
2522,-1.1092904,18.380999,9.952039,WALKING_UPSTAIRS
2523,-1.6771948,18.559729,12.375983,WALKING_UPSTAIRS
2524,0.4396105,18.03935,10.823081,WALKING_UPSTAIRS
2525,-1.667829,18.557703,12.948581,WALKING_UPSTAIRS
2526,-0.32700196,19.873686,10.247765,WALKING_UPSTAIRS
2527,-1.8613172,18.945192,11.290811,WALKING_UPSTAIRS
2528,-1.8883642,18.881065,11.73335,WALKING_UPSTAIRS
2529,-0.4324544,19.364603,10.886869,WALKING_UPSTAIRS
2530,-0.77381235,19.395746,10.712455,WALKING_UPSTAIRS
2531,-0.91796416,19.733337,10.439715,WALKING_UPSTAIRS
2532,-1.6343364,19.780481,9.971392,WALKING_UPSTAIRS
2533,-1.5289325,19.376217,10.48882,WALKING_UPSTAIRS
2534,-0.8281867,18.475431,12.852631,WALKING_UPSTAIRS
2535,-1.5343219,19.279888,10.021534,WALKING_UPSTAIRS
2536,-0.37770408,19.109179,11.07532,WALKING_UPSTAIRS
2537,-0.17953016,19.659462,10.818113,WALKING_UPSTAIRS
2538,-0.2320607,19.389648,11.271222,WALKING_UPSTAIRS
2539,-0.7573384,18.597498,12.047036,WALKING_UPSTAIRS
2540,-0.8332859,18.657604,11.898621,WALKING_UPSTAIRS
2541,-0.6512187,18.554382,12.347025,WALKING_UPSTAIRS
2542,0.2866564,18.773838,12.068871,WALKING_UPSTAIRS
2543,-2.2496502,-12.21225,-0.986774,STANDING
2544,-4.8292274,-8.706063,9.213999,STANDING
2545,-2.259516,-10.245625,-1.4876844,STANDING
2546,-1.3416872,-12.267785,-10.469941,STANDING
2547,-1.5857499,-12.089477,-9.921319,STANDING
2548,-0.9214428,-12.764209,-11.2491255,STANDING
2549,0.8470064,-14.726578,-13.004966,STANDING
2550,-1.4146948,-12.111619,-10.102624,STANDING
2551,-2.9480286,-10.337194,1.2474612,STANDING
2552,-1.395303,-10.776142,-8.572321,STANDING
2553,-2.3792794,-10.549195,-2.5405602,STANDING
2554,-2.227376,-10.143251,-1.0244472,STANDING
2555,-2.8209457,-10.281107,0.8773442,STANDING
2556,-4.504513,-6.942851,12.724972,STANDING
2557,-4.372378,-8.951776,8.685244,STANDING
2558,-0.81866336,-10.269015,-1.5404234,STANDING
2559,0.2181527,-11.482115,-6.761975,STANDING
2560,2.3901908,-10.571293,-2.0349574,STANDING
2561,-0.2704528,-14.284932,-0.30547947,STANDING
2562,-2.6782384,-11.507949,4.6252255,STANDING
2563,2.8224256,-13.986822,-12.632989,STANDING
2564,0.041183546,-10.295808,-1.9449288,STANDING
2565,2.6327813,-14.097016,-10.681078,STANDING
2566,-1.9742806,-10.4438715,1.0027624,STANDING
2567,0.61766744,-11.422633,-6.9412937,STANDING
2568,3.6498897,-18.131826,-11.794043,STANDING
2569,3.5603328,-17.758135,-11.620874,STANDING
2570,-7.340631,-2.2572184,13.146806,SITTING
2571,-11.57075,-2.404273,13.93604,SITTING
2572,-14.279288,-5.497021,8.153567,SITTING
2573,-15.526918,-6.9062185,5.665069,SITTING
2574,-19.566143,-7.477146,2.4071746,SITTING
2575,-15.534079,-6.9049873,5.659181,SITTING
