,x,y,Activity
2195,74.80447,-13.100362,WALKING_UPSTAIRS
2196,75.54623,-13.183135,WALKING_UPSTAIRS
2197,69.12525,-13.669455,WALKING_UPSTAIRS
2198,68.94467,-13.6655445,WALKING_UPSTAIRS
2199,75.161766,-13.435055,WALKING_UPSTAIRS
2200,75.574875,-13.589351,WALKING_UPSTAIRS
2201,68.31777,-13.821629,WALKING_UPSTAIRS
2202,67.025764,-14.303507,WALKING_UPSTAIRS
2203,68.95439,-14.276835,WALKING_UPSTAIRS
2204,74.70604,-13.0240555,WALKING_UPSTAIRS
2205,74.059875,-13.115016,WALKING_UPSTAIRS
2206,65.93676,-14.352636,WALKING_UPSTAIRS
2207,69.6006,-14.358051,WALKING_UPSTAIRS
2208,74.77818,-14.480465,WALKING_UPSTAIRS
2209,73.66983,-14.686608,WALKING_UPSTAIRS
2210,75.768555,-13.598527,WALKING_UPSTAIRS
2211,74.96805,-14.210782,WALKING_UPSTAIRS
2212,74.089935,-14.863709,WALKING_UPSTAIRS
2213,68.77754,-14.040652,WALKING_UPSTAIRS
2214,65.409874,-14.311979,WALKING_UPSTAIRS
2215,72.63167,-14.72702,WALKING_UPSTAIRS
2216,65.90371,-14.355202,WALKING_UPSTAIRS
2217,75.470894,-13.899429,WALKING_UPSTAIRS
2218,75.75003,-14.044249,WALKING_UPSTAIRS
2219,70.92443,-14.353346,WALKING_UPSTAIRS
2220,-29.23376,-22.152567,STANDING
2221,0.28596598,-42.119633,STANDING
2222,10.15358,-50.407295,STANDING
2223,3.3235958,-35.791965,STANDING
2224,-2.725871,-26.59405,STANDING
2225,-4.464624,-26.650158,STANDING
2226,-1.5488251,-27.562546,STANDING
2227,1.1842477,-28.866632,STANDING
2228,-4.1407127,-27.839708,STANDING
2229,-4.1530266,-27.995205,STANDING
2230,-19.832865,-19.82317,STANDING
2231,-7.8213696,-27.351269,STANDING
2232,-4.5192575,-27.792782,STANDING
2233,1.92462,-29.307247,STANDING
2234,0.2695802,-28.78526,STANDING
2235,-7.736421,-27.119982,STANDING
2236,-3.332416,-27.856884,STANDING
2237,-22.272749,-11.602332,STANDING
2238,-20.084337,-15.86352,STANDING
2239,-16.170046,-18.801676,STANDING
2240,-7.628053,-17.469992,STANDING
2241,-13.114525,-19.610708,STANDING
2242,-8.017802,-17.863876,STANDING
2243,-16.355387,-18.562174,STANDING
2244,-8.503509,-18.344225,STANDING
2245,-15.986414,-18.775467,STANDING
2246,-19.536762,-16.849594,STANDING
2247,-7.8398232,-17.939983,STANDING
2248,-10.108366,-19.489233,STANDING
2249,-15.059304,-19.223198,STANDING
2250,-18.5983,-55.052555,SITTING
2251,-26.516369,-22.832241,SITTING
2252,-23.158157,-44.099648,SITTING
2253,-24.138533,-40.62725,SITTING
2254,-24.524197,-76.6777,SITTING
2255,-25.01194,-76.412544,SITTING
2256,-24.71345,-59.851078,SITTING
2257,-25.140368,-58.39684,SITTING
2258,-24.210337,-75.650475,SITTING
2259,-14.629574,-79.50193,SITTING
2260,-17.266977,-79.71739,SITTING
2261,-24.04419,-75.76089,SITTING
2262,-7.6639733,-53.828674,SITTING
2263,-4.244505,-57.762615,SITTING
2264,-5.9702516,-59.704426,SITTING
2265,-8.50568,-57.46936,SITTING
2266,-15.520059,-41.959507,SITTING
2267,-8.851925,-57.799667,SITTING
2268,-16.133661,-41.343643,SITTING
2269,-15.929669,-41.63059,SITTING
2270,-15.644926,-41.983147,SITTING
2271,-16.376112,-41.03142,SITTING
2272,-21.153233,-28.316725,SITTING
2273,-6.5462227,-60.158955,SITTING
2274,-9.112003,-67.88658,SITTING
2275,-8.345083,-58.19673,SITTING
2276,-50.236034,33.623554,LAYING
2277,-28.616486,23.691069,LAYING
2278,-29.108198,14.426107,LAYING
2279,-27.218815,22.220566,LAYING
2280,-28.539627,11.892031,LAYING
2281,-28.351753,14.508464,LAYING
2282,-28.370926,14.7613325,LAYING
2283,-28.418495,9.765391,LAYING
2284,-28.405273,14.8807535,LAYING
2285,-28.446857,9.653886,LAYING
2286,-28.446209,10.2741585,LAYING
2287,-28.303503,15.878914,LAYING
2288,-35.46247,27.598598,LAYING
2289,-26.907412,23.684978,LAYING
2290,-27.90628,20.208153,LAYING
2291,-27.27357,22.033352,LAYING
2292,-28.252155,16.82541,LAYING
2293,-28.1258,17.807154,LAYING
2294,-24.807735,30.182652,LAYING
2295,-25.562065,28.660025,LAYING
2296,-23.791006,32.302628,LAYING
2297,-26.597443,24.175804,LAYING
2298,-23.771276,32.443264,LAYING
2299,-29.197155,14.405332,LAYING
2300,-28.852686,17.648706,LAYING
2301,62.79966,4.9475865,WALKING
2302,67.91057,38.605206,WALKING
2303,67.10281,37.783283,WALKING
2304,66.85057,37.8386,WALKING
2305,66.487144,37.85603,WALKING
2306,66.15053,37.50844,WALKING
2307,66.289536,37.50108,WALKING
2308,67.09118,38.06195,WALKING
2309,67.55681,39.300972,WALKING
2310,67.7832,38.961166,WALKING
2311,68.0597,38.028828,WALKING
2312,69.33317,40.105812,WALKING
2313,69.184814,40.34559,WALKING
2314,68.365616,39.179268,WALKING
2315,68.26178,39.167397,WALKING
2316,68.09765,38.23827,WALKING
2317,66.27465,41.051174,WALKING
2318,66.32216,46.887184,WALKING
2319,67.81077,45.42881,WALKING
2320,62.323547,41.29219,WALKING
2321,65.89843,39.525417,WALKING
2322,66.0869,39.53097,WALKING
2323,66.76371,38.742695,WALKING
2324,67.355034,39.557144,WALKING
2325,67.97455,45.414875,WALKING
2326,68.03837,45.333084,WALKING
2327,67.48626,40.43888,WALKING
2328,67.57525,39.898968,WALKING
2329,66.85735,40.66477,WALKING
2330,66.764626,40.786537,WALKING
2331,57.882446,45.17275,WALKING_DOWNSTAIRS
2332,38.7628,52.22943,WALKING_DOWNSTAIRS
2333,42.521107,56.70852,WALKING_DOWNSTAIRS
2334,44.126415,57.813778,WALKING_DOWNSTAIRS
2335,42.488308,55.912865,WALKING_DOWNSTAIRS
2336,43.039856,56.247158,WALKING_DOWNSTAIRS
2337,42.893276,55.992546,WALKING_DOWNSTAIRS
2338,38.75702,52.393166,WALKING_DOWNSTAIRS
2339,41.510475,56.084892,WALKING_DOWNSTAIRS
2340,41.45114,55.751503,WALKING_DOWNSTAIRS
2341,43.549496,58.478054,WALKING_DOWNSTAIRS
2342,44.107956,57.958427,WALKING_DOWNSTAIRS
2343,42.08968,56.74905,WALKING_DOWNSTAIRS
2344,42.46632,58.322475,WALKING_DOWNSTAIRS
2345,42.02196,56.81709,WALKING_DOWNSTAIRS
2346,56.621357,45.870647,WALKING_DOWNSTAIRS
2347,41.917683,59.955986,WALKING_DOWNSTAIRS
2348,43.101032,57.093803,WALKING_DOWNSTAIRS
2349,44.825283,57.695732,WALKING_DOWNSTAIRS
2350,42.979504,58.219925,WALKING_DOWNSTAIRS
2351,41.886467,56.2703,WALKING_DOWNSTAIRS
2352,43.125423,58.10635,WALKING_DOWNSTAIRS
2353,41.47843,60.01081,WALKING_DOWNSTAIRS
2354,41.36631,55.693848,WALKING_DOWNSTAIRS
2355,55.134476,64.88592,WALKING_UPSTAIRS
2356,54.88642,65.171265,WALKING_UPSTAIRS
2357,54.43324,63.252953,WALKING_UPSTAIRS
2358,55.846012,63.49804,WALKING_UPSTAIRS
2359,55.04078,65.31623,WALKING_UPSTAIRS
2360,54.30724,63.47651,WALKING_UPSTAIRS
2361,54.660976,63.60687,WALKING_UPSTAIRS
2362,55.804165,66.28116,WALKING_UPSTAIRS
2363,55.7909,66.25816,WALKING_UPSTAIRS
2364,55.411552,65.00204,WALKING_UPSTAIRS
2365,56.565697,63.723186,WALKING_UPSTAIRS
2366,55.530354,63.033703,WALKING_UPSTAIRS
2367,53.780884,65.589935,WALKING_UPSTAIRS
2368,53.345783,65.503,WALKING_UPSTAIRS
2369,53.7518,65.61132,WALKING_UPSTAIRS
2370,54.967636,64.04834,WALKING_UPSTAIRS
2371,56.839714,62.881245,WALKING_UPSTAIRS
2372,56.05037,66.02694,WALKING_UPSTAIRS
2373,55.351772,63.627373,WALKING_UPSTAIRS
2374,53.583878,62.983257,WALKING_UPSTAIRS
2375,46.474033,60.620213,WALKING_UPSTAIRS
2376,45.389004,60.639275,WALKING_UPSTAIRS
2377,55.951527,63.09763,WALKING_UPSTAIRS
2378,54.661648,63.517384,WALKING_UPSTAIRS
2379,54.323833,63.050686,WALKING_UPSTAIRS
2380,54.902946,63.014755,WALKING_UPSTAIRS
2381,64.65386,50.254368,WALKING_UPSTAIRS
2382,-9.964144,-17.489048,STANDING
2383,-17.159554,-16.737326,STANDING
2384,-20.121618,-14.768831,STANDING
2385,-19.364964,-16.380413,STANDING
2386,-16.111404,-18.508837,STANDING
2387,-6.526376,-15.071096,STANDING
2388,-5.956563,-14.233214,STANDING
2389,-7.257783,-16.651987,STANDING
2390,-6.3573117,-14.171916,STANDING
2391,-6.0227838,-13.766346,STANDING
2392,-13.80461,-19.446785,STANDING
2393,-10.119585,-18.597239,STANDING
2394,-6.0515833,-14.166199,STANDING
2395,-6.3014,-14.793525,STANDING
2396,-13.401279,-19.545496,STANDING
2397,-20.207836,-12.775327,STANDING
2398,-22.07214,-11.909055,STANDING
2399,-10.15344,-16.152828,STANDING
2400,-11.6579,-17.497732,STANDING
2401,-10.290289,-16.582073,STANDING
2402,-10.757508,-17.021646,STANDING
2403,-8.0567875,-14.259931,STANDING
2404,-8.157318,-14.240302,STANDING
2405,-9.287943,-15.717911,STANDING
2406,-7.300251,-14.681115,STANDING
2407,-9.66386,-15.947332,STANDING
2408,-8.760991,-14.865483,STANDING
2409,-8.337858,-14.545534,STANDING
2410,-9.668168,-16.073635,STANDING
2411,-10.318082,-16.595148,STANDING
2412,78.800385,-3.2916372,SITTING
2413,-29.148571,-11.701668,SITTING
2414,-26.309116,-24.472301,SITTING
2415,-24.59024,-43.01799,SITTING
2416,-26.651897,-68.112595,SITTING
2417,-27.17943,-62.66686,SITTING
2418,-26.502832,-69.176544,SITTING
2419,-26.564085,-68.57424,SITTING
2420,-25.88312,-70.882324,SITTING
2421,-26.56593,-68.11276,SITTING
2422,-26.767076,-67.97623,SITTING
2423,-27.175335,-66.98475,SITTING
2424,-27.590576,-66.64211,SITTING
2425,-27.951422,-63.19603,SITTING
2426,-18.152931,-16.003826,SITTING
2427,-18.316702,-15.884345,SITTING
2428,-20.478823,-13.947284,SITTING
2429,-11.126065,-17.693703,SITTING
2430,-8.082536,-15.76611,SITTING
2431,-7.792228,-15.691308,SITTING
2432,-8.25389,-16.554964,SITTING
2433,-7.9458513,-13.570351,SITTING
2434,-9.408378,-17.631395,SITTING
2435,-9.047089,-17.842243,SITTING
2436,-7.124388,-18.436146,SITTING
2437,-4.334405,-17.142101,SITTING
2438,-7.6059914,-19.633316,SITTING
2439,-4.8271976,-17.367859,SITTING
2440,-49.75049,35.80915,LAYING
2441,-26.237423,28.06034,LAYING
2442,-25.721268,28.297316,LAYING
2443,-24.532759,34.79049,LAYING
2444,-24.440998,28.893864,LAYING
2445,-23.675823,17.209648,LAYING
2446,-23.728998,13.969101,LAYING
2447,-24.930578,27.065386,LAYING
2448,-24.621569,34.881973,LAYING
2449,-24.0632,29.224684,LAYING
2450,-24.95712,26.697025,LAYING
2451,-49.825245,35.84924,LAYING
2452,-26.646902,26.463646,LAYING
2453,-25.145021,28.2471,LAYING
2454,-24.888077,26.18153,LAYING
2455,-23.261961,12.957242,LAYING
2456,-23.172232,12.974917,LAYING
2457,-23.048086,16.458467,LAYING
2458,-24.344366,11.218519,LAYING
2459,-23.433245,12.988355,LAYING
2460,-23.264458,13.385295,LAYING
2461,-23.367512,17.52476,LAYING
2462,-23.615519,19.852552,LAYING
2463,-24.210232,11.457203,LAYING
2464,-23.294424,16.703602,LAYING
2465,-23.358616,13.214206,LAYING
2466,66.08162,48.08452,WALKING
2467,65.24787,48.98481,WALKING
2468,65.178505,49.355648,WALKING
2469,65.42559,48.257904,WALKING
2470,65.8027,47.937183,WALKING
2471,66.96401,48.084694,WALKING
2472,66.95131,47.70776,WALKING
2473,66.8809,47.27039,WALKING
2474,66.627914,47.42887,WALKING
2475,65.47089,39.887894,WALKING
2476,65.17629,49.23308,WALKING
2477,65.74096,48.74677,WALKING
2478,66.68753,48.01032,WALKING
2479,67.55765,47.978775,WALKING
2480,68.76353,39.20775,WALKING
2481,66.415405,47.575977,WALKING
2482,66.07266,47.569244,WALKING
2483,65.17685,49.041626,WALKING
2484,64.906,49.769394,WALKING
2485,63.822605,48.41854,WALKING
2486,64.23774,48.223713,WALKING
2487,65.97746,47.89989,WALKING
2488,67.241516,47.294975,WALKING
2489,67.05121,47.091976,WALKING
2490,65.47637,47.712234,WALKING
2491,65.16985,47.434616,WALKING
2492,64.535675,47.30898,WALKING
2493,64.685776,47.38404,WALKING
2494,66.536674,48.109043,WALKING
2495,42.545696,60.230118,WALKING_DOWNSTAIRS
2496,42.93555,58.837337,WALKING_DOWNSTAIRS
2497,44.990086,58.347885,WALKING_DOWNSTAIRS
2498,43.292408,59.276207,WALKING_DOWNSTAIRS
2499,45.475044,59.235363,WALKING_DOWNSTAIRS
2500,45.278946,60.298813,WALKING_DOWNSTAIRS
2501,41.54633,59.792416,WALKING_DOWNSTAIRS
2502,42.796986,60.06755,WALKING_DOWNSTAIRS
2503,42.96581,59.006104,WALKING_DOWNSTAIRS
2504,46.209347,60.170044,WALKING_DOWNSTAIRS
2505,46.004597,61.019608,WALKING_DOWNSTAIRS
2506,45.472904,60.1135,WALKING_DOWNSTAIRS
2507,45.50679,60.917053,WALKING_DOWNSTAIRS
2508,42.507675,60.12879,WALKING_DOWNSTAIRS
2509,45.72447,61.064426,WALKING_DOWNSTAIRS
2510,44.951923,59.92405,WALKING_DOWNSTAIRS
2511,45.64214,59.265038,WALKING_DOWNSTAIRS
2512,45.08205,60.44424,WALKING_DOWNSTAIRS
2513,45.828735,60.1381,WALKING_DOWNSTAIRS
2514,46.05025,61.2257,WALKING_DOWNSTAIRS
2515,42.586277,59.872356,WALKING_DOWNSTAIRS
2516,52.819485,63.979126,WALKING_UPSTAIRS
2517,51.987206,63.695156,WALKING_UPSTAIRS
2518,51.90425,63.35041,WALKING_UPSTAIRS
2519,53.046043,64.966286,WALKING_UPSTAIRS
2520,54.53398,64.928566,WALKING_UPSTAIRS
2521,52.260303,64.459236,WALKING_UPSTAIRS
2522,52.641777,63.405834,WALKING_UPSTAIRS
2523,56.234318,62.94685,WALKING_UPSTAIRS
2524,54.180935,66.12474,WALKING_UPSTAIRS
2525,56.97585,62.947895,WALKING_UPSTAIRS
2526,52.67447,64.662094,WALKING_UPSTAIRS
2527,54.714527,62.559647,WALKING_UPSTAIRS
2528,55.319595,62.551414,WALKING_UPSTAIRS
2529,53.782707,64.4878,WALKING_UPSTAIRS
2530,53.59448,64.06045,WALKING_UPSTAIRS
2531,53.16376,63.845695,WALKING_UPSTAIRS
2532,52.671978,62.494007,WALKING_UPSTAIRS
2533,53.401104,62.981937,WALKING_UPSTAIRS
2534,56.78577,64.09368,WALKING_UPSTAIRS
2535,52.88699,62.913486,WALKING_UPSTAIRS
2536,54.164352,64.59522,WALKING_UPSTAIRS
2537,53.484722,64.748085,WALKING_UPSTAIRS
2538,54.255104,64.76002,WALKING_UPSTAIRS
2539,55.724705,64.165764,WALKING_UPSTAIRS
2540,55.52297,64.06254,WALKING_UPSTAIRS
2541,56.116287,64.30756,WALKING_UPSTAIRS
2542,55.71495,65.53554,WALKING_UPSTAIRS
2543,-4.7820582,-47.829353,STANDING
2544,-25.362137,-21.096903,STANDING
2545,-7.2071023,-47.004482,STANDING
2546,16.164375,-73.22541,STANDING
2547,15.469321,-73.090645,STANDING
2548,17.7683,-73.20309,STANDING
2549,22.568993,-73.38251,STANDING
2550,15.775142,-73.12799,STANDING
2551,-8.741739,-44.193115,STANDING
2552,10.485018,-68.47154,STANDING
2553,3.3275068,-58.068176,STANDING
2554,-7.3116274,-46.652378,STANDING
2555,-8.529537,-44.59856,STANDING
2556,-26.819345,-14.950452,STANDING
2557,-24.868488,-21.53593,STANDING
2558,4.756013,-55.843647,STANDING
2559,12.098721,-65.75354,STANDING
2560,7.721523,-53.266144,STANDING
2561,4.7211447,-48.511177,STANDING
2562,-18.096916,-32.67698,STANDING
2563,26.579992,-67.67456,STANDING
2564,5.669585,-55.731678,STANDING
2565,20.729147,-66.874535,STANDING
2566,-7.7011447,-44.222427,STANDING
2567,12.438553,-65.35083,STANDING
2568,26.97959,-66.597084,STANDING
2569,26.39586,-67.08247,STANDING
2570,-37.41209,-8.693583,SITTING
2571,-44.097874,-10.038165,SITTING
2572,-46.743073,-19.859627,SITTING
2573,-53.055935,-26.632103,SITTING
2574,-59.001923,-32.4142,SITTING
2575,-53.060165,-26.635992,SITTING
2576,-53.048862,-26.611279,SITTING
2577,-58.9825,-32.29161,SITTING
2578,-58.903152,-32.037758,SITTING
2579,-59.06928,-32.555687,SITTING
2580,-46.724144,-19.796545,SITTING
2581,-46.76107,-19.864489,SITTING
2582,-28.08701,-19.152,SITTING
2583,-28.901299,-18.730022,SITTING
2584,-22.117157,-43.1739,SITTING
2585,-14.45055,-78.96783,SITTING
2586,-22.077885,-43.636368,SITTING
2587,-22.480114,-75.413826,SITTING
2588,-23.25448,-74.34916,SITTING
2589,-23.05216,-74.619545,SITTING
2590,-23.177471,-74.21692,SITTING
2591,-25.260836,-59.211758,SITTING
2592,-23.691757,-72.899124,SITTING
2593,-23.493826,-73.54056,SITTING
2594,-20.782642,-76.45772,SITTING
2595,-21.013056,-76.430435,SITTING
2596,-23.125816,-74.33917,SITTING
2597,-61.638065,38.810787,LAYING
2598,-61.1481,38.32141,LAYING
2599,-63.688103,33.099174,LAYING
2600,-67.65905,26.626276,LAYING
2601,-75.958954,10.230402,LAYING
2602,-76.426025,8.766738,LAYING
2603,-76.60568,7.5364857,LAYING
2604,-76.6108,7.7202353,LAYING
2605,-71.76613,17.237656,LAYING
2606,-76.39617,9.333441,LAYING
2607,-76.31497,9.735337,LAYING
2608,-76.52047,8.97446,LAYING
2609,-71.6541,13.18519,LAYING
2610,-61.884296,37.886574,LAYING
2611,-69.72714,29.260378,LAYING
2612,-70.00529,31.154001,LAYING
2613,-70.03175,31.43978,LAYING
2614,-67.21216,35.19205,LAYING
2615,-72.914024,32.959988,LAYING
2616,-78.612625,31.347061,LAYING
2617,-81.9179,30.338314,LAYING
2618,-79.95447,30.447527,LAYING
2619,-76.59593,32.046913,LAYING
2620,-76.55457,32.170418,LAYING
2621,-83.138596,30.56182,LAYING
2622,-78.925316,31.292875,LAYING
2623,-72.954094,32.91747,LAYING
2624,-76.476776,32.126926,LAYING
2625,-66.637505,35.501358,LAYING
2626,-76.56542,32.11294,LAYING
2627,-79.98716,30.737211,LAYING
2628,-80.08547,30.710625,LAYING
2629,-79.43877,31.04887,LAYING
2630,-80.150826,30.799011,LAYING
2631,23.876383,-13.616536,WALKING
2632,19.897772,-13.006992,WALKING
2633,19.60208,-11.786666,WALKING
2634,20.693338,-11.235478,WALKING
2635,19.693228,-11.681356,WALKING
2636,20.96761,-10.98663,WALKING
2637,6.5207543,2.532829,WALKING
2638,6.668573,2.5196583,WALKING
2639,22.438757,-12.710312,WALKING
2640,22.22438,-12.5859585,WALKING
2641,3.69022,2.760889,WALKING
2642,2.8631582,3.2276757,WALKING
2643,21.59275,-10.415025,WALKING
2644,24.33012,-13.269606,WALKING
2645,23.637373,-12.767705,WALKING
2646,22.212715,-11.124132,WALKING
2647,20.086031,-11.169339,WALKING
2648,21.827038,-12.717787,WALKING
2649,22.016485,-12.765402,WALKING
2650,21.412842,-12.8098545,WALKING
2651,22.520374,-13.255403,WALKING
2652,23.430557,-13.52415,WALKING
2653,21.616816,-12.916063,WALKING
2654,19.941622,-12.679858,WALKING
2655,20.253487,-11.933041,WALKING
2656,22.856358,-12.586085,WALKING
2657,24.471706,-13.591455,WALKING
2658,44.438213,-31.01921,WALKING
2659,6.8535666,60.178944,WALKING_DOWNSTAIRS
2660,9.282593,46.128662,WALKING_DOWNSTAIRS
2661,10.034488,43.868496,WALKING_DOWNSTAIRS
2662,9.662243,44.096195,WALKING_DOWNSTAIRS
2663,9.012937,43.40033,WALKING_DOWNSTAIRS
2664,5.400868,50.62374,WALKING_DOWNSTAIRS
2665,6.8492393,60.843525,WALKING_DOWNSTAIRS
2666,7.069194,61.437725,WALKING_DOWNSTAIRS
2667,7.5279684,52.455173,WALKING_DOWNSTAIRS
2668,8.371155,44.807865,WALKING_DOWNSTAIRS
2669,7.3308334,59.644215,WALKING_DOWNSTAIRS
2670,8.818887,44.552864,WALKING_DOWNSTAIRS
2671,7.218199,51.838806,WALKING_DOWNSTAIRS
2672,7.621531,61.415203,WALKING_DOWNSTAIRS
2673,7.091931,61.195957,WALKING_DOWNSTAIRS
2674,6.907735,51.924923,WALKING_DOWNSTAIRS
2675,8.00606,43.076912,WALKING_DOWNSTAIRS
2676,6.754913,51.733685,WALKING_DOWNSTAIRS
2677,8.092851,44.5917,WALKING_DOWNSTAIRS
2678,6.877086,60.50549,WALKING_DOWNSTAIRS
2679,6.8612795,61.463123,WALKING_DOWNSTAIRS
2680,17.897484,20.586065,WALKING_UPSTAIRS
2681,17.961319,20.143997,WALKING_UPSTAIRS
2682,25.08107,23.62015,WALKING_UPSTAIRS
2683,18.267624,20.831757,WALKING_UPSTAIRS
2684,18.64766,20.682993,WALKING_UPSTAIRS
2685,27.259853,23.742985,WALKING_UPSTAIRS
2686,18.376768,20.711353,WALKING_UPSTAIRS
2687,17.370096,47.385468,WALKING_UPSTAIRS
2688,18.046255,20.416086,WALKING_UPSTAIRS
2689,25.229372,23.73188,WALKING_UPSTAIRS
2690,19.506964,19.13128,WALKING_UPSTAIRS
2691,19.620975,18.64571,WALKING_UPSTAIRS
2692,24.319508,20.347326,WALKING_UPSTAIRS
2693,19.652893,19.429089,WALKING_UPSTAIRS
2694,19.173323,19.443787,WALKING_UPSTAIRS
2695,19.447502,19.321817,WALKING_UPSTAIRS
2696,18.16286,20.595594,WALKING_UPSTAIRS
2697,25.084421,23.727938,WALKING_UPSTAIRS
2698,24.53302,20.355015,WALKING_UPSTAIRS
2699,10.470176,29.682554,WALKING_UPSTAIRS
2700,10.249191,29.58675,WALKING_UPSTAIRS
2701,10.61042,27.938625,WALKING_UPSTAIRS
2702,13.475407,62.12373,WALKING_UPSTAIRS
2703,19.236032,19.247084,WALKING_UPSTAIRS
2704,-27.653564,-21.481382,STANDING
2705,2.2242732,-72.646164,STANDING
2706,2.1751463,-72.66192,STANDING
2707,0.6261044,-64.641045,STANDING
2708,-6.2496514,-79.6042,STANDING
2709,-4.5359187,-78.645706,STANDING
2710,-4.1218066,-78.3531,STANDING
2711,-5.3057942,-79.09915,STANDING
2712,-4.120391,-78.40332,STANDING
2713,-2.1543746,-75.76609,STANDING
2714,-3.295196,-77.88198,STANDING
2715,-3.1187892,-77.763405,STANDING
2716,-4.162835,-78.480835,STANDING
2717,-0.94032556,-66.221115,STANDING
2718,-2.9641137,-77.69045,STANDING
2719,-25.734898,-19.688326,STANDING
2720,7.3363175,-50.132305,STANDING
2721,25.350124,-61.259125,STANDING
2722,13.903404,-65.40682,STANDING
2723,-8.872896,-43.047295,STANDING
2724,24.008451,-66.42256,STANDING
2725,19.996681,-65.75585,STANDING
2726,22.44762,-65.59473,STANDING
2727,6.325916,-55.93992,STANDING
2728,-19.136612,-31.483723,STANDING
2729,12.260785,-60.802628,STANDING
2730,-31.748066,-10.363583,SITTING
2731,-56.874622,-25.315401,SITTING
2732,-59.18582,-26.598387,SITTING
2733,-58.969715,-26.468412,SITTING
2734,-58.851772,-26.39552,SITTING
2735,-58.272945,-26.071318,SITTING
2736,-59.053566,-26.514751,SITTING
2737,-57.12898,-25.47204,SITTING
2738,-48.512764,-21.393858,SITTING
2739,-58.64154,-26.271395,SITTING
2740,-59.410145,-26.749859,SITTING
2741,-58.240475,-26.054003,SITTING
2742,-58.82202,-26.374914,SITTING
2743,-57.309566,-25.56757,SITTING
2744,-59.47416,-26.792591,SITTING
2745,-28.665089,-12.939829,SITTING
2746,-29.380438,-18.17416,SITTING
2747,-20.235409,-66.98557,SITTING
2748,-19.71769,-61.822937,SITTING
2749,-15.499183,-73.69431,SITTING
2750,-15.122377,-73.963936,SITTING
2751,-15.446686,-73.681755,SITTING
2752,-19.310253,-63.04908,SITTING
2753,-19.91235,-42.225574,SITTING
2754,-17.853617,-70.84699,SITTING
2755,-18.419113,-70.29882,SITTING
2756,-17.658527,-70.960434,SITTING
2757,-19.20485,-63.08527,SITTING
2758,-18.061031,-70.56136,SITTING
2759,-19.226057,-63.15767,SITTING
2760,-18.907015,-65.232864,SITTING
2761,-19.15081,-64.05309,SITTING
2762,-69.6179,37.42237,LAYING
2763,-70.39905,36.9101,LAYING
2764,-70.37336,37.22681,LAYING
2765,-83.22952,39.765003,LAYING
2766,-82.15024,39.584347,LAYING
2767,-81.85593,39.51401,LAYING
2768,-83.20737,39.729927,LAYING
2769,-83.74053,39.875862,LAYING
2770,-83.131546,39.743034,LAYING
2771,-82.807594,39.706383,LAYING
2772,-83.55531,39.818382,LAYING
2773,-82.16792,39.581474,LAYING
2774,-83.90934,39.8411,LAYING
2775,-82.46609,39.592964,LAYING
2776,-80.68226,38.955097,LAYING
2777,-83.53827,39.703693,LAYING
2778,-82.87449,39.608406,LAYING
2779,-69.9993,37.599895,LAYING
2780,-70.1624,37.549934,LAYING
2781,-71.23788,36.734222,LAYING
2782,-82.53357,40.270798,LAYING
2783,-83.122444,40.356834,LAYING
2784,-83.902534,40.466145,LAYING
2785,-83.96879,40.479813,LAYING
2786,-71.72619,36.336365,LAYING
2787,-70.08935,37.713318,LAYING
2788,-72.34381,36.08067,LAYING
2789,-81.60344,40.232906,LAYING
2790,-83.246605,40.902943,LAYING
2791,-84.17791,40.92041,LAYING
2792,-84.24142,40.921673,LAYING
2793,-82.933556,40.85706,LAYING
2794,-83.59748,40.914734,LAYING
2795,-82.821724,40.825253,LAYING
2796,-82.79959,40.816395,LAYING
2797,-82.92387,40.842403,LAYING
2798,-72.126205,36.205673,LAYING
2799,-70.40157,37.625286,LAYING
2800,4.349347,2.0087087,WALKING
2801,3.475088,5.1971827,WALKING
2802,2.9131663,5.792436,WALKING
2803,3.6249063,5.597038,WALKING
2804,4.858858,6.600443,WALKING
2805,4.0576487,5.9664893,WALKING
2806,2.7335575,3.8825486,WALKING
2807,2.5865784,4.715063,WALKING
2808,2.7041194,4.76709,WALKING
2809,4.45827,6.275499,WALKING
2810,4.6894317,6.451634,WALKING
2811,3.0648565,3.5604846,WALKING
2812,2.512408,3.1425471,WALKING
2813,5.389845,2.6758652,WALKING
2814,4.668264,3.9284277,WALKING
2815,3.833557,4.6893287,WALKING
